Country,Year,Status,Adult_Mortality,BMI,Alcohol,HIV_AIDS,Total_expenditure,Income_composition_of_resources,Schooling,Life_expectancy
Japan,2014,Developed,209,34.3306585837244,1.4304138190950533,,8.80152566645775,,11.44565314443101,90.0
Japan,2008,Developed,400,21.347736975708283,6.750879591393379,1.8170196599971349,11.396903855543668,0.7749413574934536,14.519092883199738,90.0
India,2014,Developing,337,34.17430677615115,5.061814184463435,4.690905862623612,4.916737032418572,0.6392104919659161,6.1410478836047275,90.0
Canada,2016,Developed,337,,,1.3778338815458924,8.909336507134626,0.3482145271363029,13.686348605452768,90.0
South Africa,2024,Developing,275,30.09928769768283,1.2528737202002815,1.6608626103086626,2.23399140747109,0.4248105631291667,16.645557318181524,90.0
China,2023,Developing,60,34.67944344046097,3.166889138370561,3.5040420900087015,6.7913173301648975,0.8459988451085627,5.751246561258234,90.0
Canada,2003,Developed,59,27.68217625264076,11.287025063797415,3.8265814976269312,11.502251661364415,0.7711932853058856,6.828493410037668,90.0
South Africa,2011,Developing,320,22.412210313993537,0.7694077347182338,4.647017419245769,10.707611948006615,0.8815952915581216,14.316215177126407,90.0
Japan,2025,Developed,322,25.428930056315554,7.388030710714339,1.0240120452810475,14.868998320410507,0.37641221192860874,10.684661427180028,90.0
Germany,2004,Developed,232,28.09053590143936,6.6316055201958,3.9899901760961196,4.890475763828584,0.9436446474997979,10.24613207057795,90.0
USA,2004,Developed,202,19.242386554459255,5.01601768483123,3.6927302669848174,7.974650188435708,0.43611436406745685,6.780566249075067,90.0
India,2010,Developing,364,,5.9185847297838565,0.31897278126798934,5.6134257928359546,0.3076569195863173,,90.0
USA,2005,Developed,383,34.68002322495901,7.949108803953494,1.9361157060510348,7.168443596828446,,6.645089045552904,90.0
Brazil,2006,Developing,173,21.23183004632337,2.4205103758257467,1.413827285300493,12.997301818171433,,,90.0
Brazil,2023,Developing,163,31.474116976902515,8.579938174253892,1.522452121770152,10.578927052638813,,,90.0
Canada,2013,Developed,327,33.43427949425353,12.081484939499795,4.914734397773504,13.354176678866144,0.41484350421459837,,90.0
Japan,2023,Developed,262,34.04292707794376,11.402413946852386,3.2138870673996394,3.8491555166464106,0.6771485459294421,11.250220186336456,90.0
Japan,2010,Developed,221,34.3223052748926,2.308498570406605,3.588380788967498,13.227055649780132,0.8876227411954634,17.896207602158864,90.0
China,2012,Developing,337,26.864813858265023,2.2387420461221086,4.883088186575046,1.836671838497382,0.5081177588284851,13.926455503602485,90.0
China,2001,Developing,223,34.614234435855565,4.022615516173699,1.8860089122881933,13.440389926120133,0.7356650844288335,15.937638026967582,90.0
China,2024,Developing,162,30.87427352128546,5.416120895115558,4.00920084226403,5.60703291245019,0.4221373327189707,10.393018885287095,90.0
Germany,2006,Developed,171,20.748414416028353,6.126833721127239,2.172654816522477,5.404226867796931,0.7061170091671714,14.982192000636118,90.0
France,2019,Developed,81,26.107301809955487,10.19545825250018,,8.169240073781296,0.5186927286813816,5.526619248237184,90.0
Australia,2003,Developed,271,30.211629981324066,,0.9032877065565159,14.169662628125245,0.43728536808216856,6.597845373049185,90.0
France,2007,Developed,168,22.204785368924416,0.5200905633909958,4.738430885321398,1.6689391055396752,0.5035683329573628,7.639917707960808,90.0
USA,2019,Developed,88,28.890458120331083,5.878658444158635,1.0938585420543983,5.931233650990434,0.41624669453006957,10.225375019997855,90.0
France,2021,Developed,317,,10.457455382069707,1.6311025349046577,12.9920078415667,,15.99468341823492,90.0
Germany,2020,Developed,282,20.76589564474562,2.9015301443472383,3.7809611705339026,6.5447626840965345,0.5581714761061337,,90.0
USA,2018,Developed,67,,9.622567218843775,1.9687757078270334,3.788196566358938,0.45943154823333876,13.510075515701018,90.0
France,2012,Developed,198,31.117657486636332,,3.0410568838322334,6.947118538639765,0.5914650966603563,14.221085832445285,90.0
Germany,2013,Developed,198,,13.291291632202745,2.2228675053471427,6.3977350208833705,0.5083485084242221,12.620370603148437,90.0
Australia,2009,Developed,175,18.205752985193826,13.435349163999248,3.711849685448909,13.815826820533848,,9.64414558621177,90.0
France,2010,Developed,351,18.153653974347968,4.459308064219897,1.1416562618430541,11.667081260403359,0.9312929427255712,12.501693442276075,90.0
Germany,2001,Developed,287,,3.4499063094486075,0.29228993618438504,8.071617780416089,0.5847218768534703,9.449452706266701,90.0
China,2024,Developing,184,33.74529916334029,6.169559580993469,,14.837187934101996,0.8596717099819562,6.090358601176157,90.0
Japan,2025,Developed,200,21.88750525326135,3.607973777702231,2.3715433243421513,7.5138854378629265,0.6678109978137526,17.90645171641819,90.0
China,2008,Developing,285,28.784182710818683,10.085757649375555,0.8401002609633929,1.8153296314838532,0.40220318231125174,6.653371897222642,90.0
Japan,2016,Developed,273,21.77528980178645,12.390970268224283,1.7739864482819434,4.671840505409788,0.748904782352872,,90.0
India,2025,Developing,252,23.468389824212327,10.096381963668255,1.9999150914678427,7.104986723070376,,16.420899739693027,90.0
India,2002,Developing,305,32.41671552322523,12.365256708740242,0.28695921844136774,3.1966367380456813,0.7228942401138672,8.923850591607636,90.0
India,2023,Developing,135,30.3906445185891,5.954882433112112,2.9165362409210225,14.265911768536602,0.8782968181715822,13.453860662955599,90.0
Australia,2005,Developed,199,19.62178771432458,2.344754560632913,4.421717139856438,11.735884569448823,0.5862824709264298,9.277074485609027,90.0
China,2004,Developing,284,,11.069264210963881,0.7587145647652621,4.756020805988817,0.885765455091281,10.088905520328126,90.0
Japan,2004,Developed,394,18.495885981969497,5.407117577123309,2.9890400670075703,9.271263469250822,0.7879348592830756,8.407468636218354,90.0
Germany,2021,Developed,71,26.17513249225115,10.069062378436987,3.3236960245542315,11.100288199534008,0.61759320182069,9.459572075309133,90.0
USA,2014,Developed,397,29.26137819891816,,,14.177905004695171,0.6920943881776763,10.33910520762506,90.0
Germany,2022,Developed,334,20.014544601168577,1.2184445221000901,3.50548793682135,13.34289488845575,0.5116277361373573,14.365408898200458,90.0
USA,2016,Developed,318,22.911043961455817,14.88872693231645,2.05365771745506,8.212691165934991,0.9393382448302032,11.649970525052293,90.0
Brazil,2008,Developing,307,24.763222633536667,2.3430226189589893,,11.845136677102246,,17.2663478230407,90.0
Germany,2002,Developed,78,33.63202741915285,14.826314909452215,0.0367652227721349,8.87002655358619,0.3285004541228094,5.544445119904082,90.0
France,2019,Developed,262,,14.65919898849671,3.458600570673444,8.73785446063756,0.5123042387362057,11.539888194216367,90.0
France,2025,Developed,332,18.76349208292547,11.907271558620595,3.306713394723622,2.6063874167346865,0.7051543819433873,12.594922254812335,90.0
Canada,2016,Developed,99,30.937134699421662,9.891344431229964,0.1920043866317228,2.7659272122261287,0.33661663056950586,16.96256081896556,90.0
China,2009,Developing,144,24.319309128839834,8.66710575376627,1.8412505369756653,8.413470610314404,0.3155247243574428,5.639060807078558,90.0
USA,2002,Developed,137,24.67178916590116,12.99152318066752,4.895159203958337,4.7640616297060925,0.5925157556930716,12.455494604157808,90.0
USA,2017,Developed,93,30.82250454689939,,2.103682812843084,1.2945166344465608,0.5162486168002355,16.097189070863443,90.0
China,2017,Developing,327,33.613249346471946,7.015218187273156,2.509727025659209,11.119748854602971,0.5848940952215578,8.145060465550076,90.0
Australia,2016,Developed,220,34.16578610654332,9.290849540497529,4.549650790798593,1.4548123536623094,0.47075065142200334,16.39180053081119,90.0
Canada,2023,Developed,238,27.811083962651452,,,9.333875775456765,,5.247564320565794,90.0
Australia,2002,Developed,233,,6.41229681135402,2.9103506556211176,8.548713117782402,0.7479431820372194,14.521910178738487,90.0
Australia,2002,Developed,52,31.38833445959925,4.954270012531266,3.9890234067053627,14.563405668089262,0.6344712255740703,17.13047187519249,90.0
Australia,2005,Developed,240,22.267023515459105,8.46347725026804,4.321831332279866,7.778983950866984,0.4301002373120884,13.543569601320808,90.0
China,2012,Developing,167,,12.75861792022674,2.2844403586863344,1.890420109289163,0.5077331270689989,,90.0
Australia,2023,Developed,68,24.095833845922844,3.0229256700946925,2.375541824659177,8.723631549290463,0.6846751399811618,5.583453214145335,90.0
France,2014,Developed,72,29.162728253033894,14.016495581301621,,12.77534638862542,0.3469490763771106,16.961479573194175,90.0
India,2024,Developing,79,22.086781519189618,10.336314806223445,4.833530700092303,14.955889979940158,0.39584445602301666,11.113850894990472,90.0
Brazil,2008,Developing,344,21.257080077492038,12.349098190200452,3.485831271451752,7.024804431647015,0.34760964266980354,5.376957676367324,84.86147415554204
USA,2003,Developed,157,33.61006447348243,8.342860389450175,0.41611533104036147,5.484182394954395,0.8280062662641772,13.967673927273905,90.0
USA,2013,Developed,330,19.730662610142126,11.692750521360953,4.314798116565092,13.693146157327984,,11.263884296491355,90.0
Brazil,2004,Developing,177,26.601284431493838,,2.4027997041813403,3.6773898070656994,0.789653405721517,6.61648912675134,90.0
China,2001,Developing,278,21.75449731037115,12.275706371693028,0.3437695321124373,9.616004810460973,0.7656114732594181,,90.0
Germany,2010,Developed,160,18.661809376536347,,2.7485862758165553,6.680001938533268,0.7351005253854149,5.838378845926002,90.0
China,2008,Developing,185,18.61231991095425,13.348700645442937,2.0858213948785105,1.575153109377774,0.6100447449958137,12.465816016211456,90.0
USA,2023,Developed,235,20.978770125799066,14.87944120857965,4.388747024313124,5.862038640279769,0.7174808062796247,13.08638323027612,90.0
USA,2002,Developed,193,,4.411011932651667,1.0199730180469369,4.7131993150374445,0.3249350106121835,11.574649878620777,90.0
Brazil,2008,Developing,121,22.802138647609453,3.154778344286905,4.132323047460915,10.605276155208816,0.7039518747269099,15.622327729033994,90.0
Australia,2002,Developed,178,34.15780589978003,11.48045045787061,2.7884434559272635,14.283066967686853,0.80562050859897,16.193114677004175,90.0
China,2024,Developing,310,27.88757898081629,3.7953951138037985,0.27305151606734523,4.752660623300929,0.6252329342498535,13.003117156880647,90.0
Japan,2001,Developed,52,25.422441226069026,,4.859226506627423,12.360523148123544,0.5323836634777039,,90.0
Brazil,2011,Developing,153,27.86151018938073,1.5426388823621506,2.563076220516,1.7750374371377333,0.4803273776206364,14.037985524720563,90.0
France,2009,Developed,273,26.783872548846553,1.8893279456903738,1.4543842711579125,8.533694140557383,0.7178213326053535,,90.0
USA,2008,Developed,369,30.899196313874526,14.687273326509233,2.3470342099462904,1.9877008919385242,0.7503207791094406,12.352247281943031,90.0
Brazil,2014,Developing,59,22.80243312153849,10.10758347405007,4.289288917587445,14.07646187582895,0.8661289399106527,13.438047826245498,90.0
China,2007,Developing,351,24.00185665720514,12.703308366434293,1.5245156219253175,11.728917927803463,0.5225171535996439,9.553075986251997,90.0
USA,2024,Developed,280,33.19960314306526,4.8649406602727705,0.9633819824335016,10.211298756864293,0.8003519998006305,16.922280567233326,90.0
Germany,2004,Developed,268,34.08976072355689,,0.6453562346544073,12.5345493427453,0.6648812857230696,6.741673267747156,90.0
Brazil,2010,Developing,115,33.173489867270064,8.913627409628958,1.4892969919510564,10.065277137982283,0.8738437189407513,13.729653494653487,90.0
Canada,2001,Developed,161,25.130615897274332,9.047251801844205,3.9002404352002173,14.565221560440076,0.6430778703921534,5.056674539435545,90.0
USA,2023,Developed,62,31.26621355111699,10.237986893065823,,10.995411270106802,,17.020464370267348,90.0
China,2014,Developing,135,26.097707466118678,8.630387596936478,1.1374080184677,13.945220534151455,0.6756201029365909,6.46255373209519,90.0
India,2005,Developing,283,,6.435935539539989,0.830924998048746,8.239846488148933,,6.23349499191847,90.0
Japan,2007,Developed,139,21.479561853973827,4.138840415708202,1.6636473825518956,2.6389017817460774,0.9270488112384996,9.329099229679175,90.0
South Africa,2004,Developing,363,28.04921515539478,11.52871996369803,4.699621864428544,8.394488099922238,,9.856361718508047,88.53865752990902
Australia,2015,Developed,103,21.164310261806914,,1.7151335629501219,2.776219592883306,0.3347324915541611,7.785900940197422,90.0
South Africa,2025,Developing,61,,10.385314592316213,4.9406203797731765,9.29490870846967,0.9094077193147698,12.60658159205262,90.0
China,2017,Developing,258,32.5355134275389,,2.426152278826781,7.754902847387282,0.6444191565868339,10.757883274545527,90.0
France,2005,Developed,63,21.520288756584538,9.379952549316808,0.8958195914507544,9.716055569658945,0.6996869594685085,5.444282657534137,90.0
France,2004,Developed,170,19.20969084794836,11.206174006935434,,1.1406577347676423,0.6135753410365736,9.155476809318909,90.0
India,2015,Developing,69,19.173129074417876,3.280708333598088,2.3017768656741344,3.7277668831750974,0.3608773441948584,15.535627876451215,90.0
Australia,2012,Developed,124,33.993336848552836,0.8991495129196242,3.5483567175226223,7.878626046769832,0.7992580959721332,13.966119953204291,90.0
Canada,2004,Developed,292,26.61764744535119,1.964606144912611,4.918557916045759,14.307049862247888,0.7856960193075814,14.423321096538446,90.0
India,2012,Developing,272,24.96000522088931,9.089954509065382,,6.370526564972218,0.5026071589703278,14.075520013085805,90.0
South Africa,2016,Developing,119,31.784935877134615,12.741696093386032,0.4834727989378357,6.941208364750885,0.4990555093984602,9.042649277979432,90.0
India,2017,Developing,361,32.20904077447877,0.6749523185313655,3.602283707313781,11.00574524609271,0.8445968975885869,6.295630986998086,90.0
South Africa,2007,Developing,260,23.647247562965276,11.012268885624694,1.4091250164773599,9.453098602005653,0.3470322175318623,8.542073392430249,90.0
USA,2012,Developed,150,,5.119779689250782,0.9215069847504953,5.1849661013766655,0.8727183464317676,15.813208902407071,90.0
France,2018,Developed,235,31.10908786948207,7.177925548792838,0.19680939909864748,6.751429537943989,0.46683009843234435,17.746120371179924,90.0
USA,2025,Developed,181,29.12906167672123,13.932893247683484,0.10923355993100903,4.047797184001254,0.685440086041071,11.420011191640297,90.0
Japan,2002,Developed,160,20.57711627160169,4.979572571037682,3.8724280155989543,14.524300427822919,0.9083962163511554,,90.0
Australia,2023,Developed,181,32.89001241978997,6.9800540090922905,0.67216713684775,2.8288813418030365,0.7407796259988202,6.820582557744977,90.0
Canada,2007,Developed,69,27.164607396512146,0.20523622141021658,2.3386030798557544,6.205714983929872,0.5693793781035738,9.187047479111456,90.0
South Africa,2001,Developing,73,,1.2239808000725754,3.029484075897415,1.3617456110801567,0.7481972357885198,12.521609531708346,90.0
Canada,2007,Developed,276,25.228879152440797,3.8788738670217606,2.141759002844231,4.104912887069649,0.5235867636056406,,90.0
South Africa,2012,Developing,203,18.638708536781426,0.41778361231611605,0.13553326168116553,11.926595937322169,0.4802179706269709,17.26364488322846,90.0
China,2012,Developing,342,20.1737356207811,,3.9175075129395442,3.8164532520443126,0.9478441306575418,9.74608775269721,90.0
India,2000,Developing,279,31.014294758769637,6.395975352024338,0.05256612270826744,2.120887635405518,0.788013650266862,,90.0
Japan,2005,Developed,359,18.000197790841224,8.22217804092033,3.80944947188742,7.642344517823326,,15.146783435841282,90.0
France,2023,Developed,251,25.081619084198966,2.619707788444943,,1.139569286283259,0.5309382680925572,14.820684542702555,90.0
South Africa,2018,Developing,87,26.882673078455003,4.4389804415492415,2.1641996052858614,2.1867261619686644,0.3319545389507813,12.887354537169017,90.0
Canada,2015,Developed,309,18.92878514001653,9.957367122790878,2.677712365488991,12.306762173881651,0.32018696942285113,13.14818962167398,90.0
Japan,2007,Developed,237,34.54232877052966,14.479540854455998,2.3849169630882687,11.80062682803449,0.6602178160417191,13.294042057811225,90.0
Germany,2000,Developed,106,21.844130631244422,,1.946043093117194,13.811943485668545,0.7953212686753831,13.173378031332568,90.0
Germany,2015,Developed,69,23.171378233816775,13.35576481282899,4.437122676851802,12.963216102750494,,12.198467008178696,90.0
USA,2008,Developed,322,23.167022708335466,8.653218019668127,4.469667553349953,10.564457885357454,0.8465102967604243,17.823382240277557,90.0
France,2012,Developed,168,21.91708325599495,8.458793501334355,1.6790818232076727,1.7326600022092797,0.32172724651059403,14.51977737653405,90.0
China,2010,Developing,120,18.025054975467295,7.504178028116405,3.07534877007349,11.959880651813204,0.538388849676861,15.100303049102775,90.0
Canada,2012,Developed,53,30.398861499495936,1.040911288562751,4.634537810729321,12.837151351767847,0.4540957542632157,,90.0
India,2024,Developing,270,34.43637349658785,,4.810292494706758,12.187150040807362,0.5907274293021293,7.803316915436039,90.0
India,2020,Developing,63,21.812989215845768,9.01368008488629,2.5447952021102376,8.118706494312365,,,90.0
Canada,2009,Developed,52,29.27180226065818,5.114378571533375,2.264124026421634,4.260625741092744,0.9201855670211971,11.277627675781783,90.0
Australia,2003,Developed,265,,13.75902099866521,1.393471579642629,12.834619659642174,0.44511601069508455,11.683049043050552,90.0
China,2005,Developing,278,32.42323144453892,6.098858060392084,4.79435936595205,11.180279336361938,0.8995000540643301,15.77936313934893,90.0
Japan,2006,Developed,385,25.184696349231356,2.149221880539616,0.7140715223643368,14.730656441443923,0.5768305507738432,10.769186530670364,90.0
South Africa,2004,Developing,235,23.149825395887298,,2.8991478802386252,3.179696368583061,0.9405906866158917,12.421089332076065,90.0
Australia,2010,Developed,104,23.53001727839153,4.400301321615148,1.4127513375931944,4.159304162728771,0.6601379492491369,,90.0
South Africa,2012,Developing,303,30.114562662674718,7.882054610338398,1.395041451738983,3.9651740983410377,0.9050413617142747,5.496636188846084,90.0
South Africa,2025,Developing,73,,10.46749178257755,2.024842936880942,12.095556746698714,0.30347684265124486,12.997793655759882,90.0
Australia,2024,Developed,211,,13.503961668031057,,3.6167021503016543,0.7863552240175851,15.76456271506528,90.0
USA,2018,Developed,207,24.30599713868201,11.882867922025142,0.27483153419911033,1.9332376175262853,0.886982924516635,7.04750712498545,90.0
Germany,2022,Developed,131,33.33298334473555,10.145416018090861,2.8927090910176574,14.9798512921988,0.3908183685363201,12.726312541045745,90.0
South Africa,2009,Developing,208,31.71378983481057,,0.4128607901763859,1.347440960232088,0.36248180362589844,12.716937077803387,90.0
Australia,2009,Developed,237,34.74259284696209,14.188869660481298,0.7726041499525949,12.693416842224119,,7.134404532732663,90.0
Australia,2010,Developed,109,,4.437361462448041,2.1978147088644935,6.115135781709139,0.9068912889864078,6.605026458499568,90.0
Brazil,2020,Developing,354,24.684318417474678,0.016681412942811114,2.5523006567322066,12.782616436609414,0.6525512641237852,17.740675258694303,90.0
USA,2006,Developed,368,28.04084317790884,4.07931839097298,1.29396204182262,8.76468687695603,0.6428467014191259,10.118349205489487,90.0
France,2017,Developed,260,29.237242322204445,3.2683706944011597,1.582285654372081,13.622837212809042,0.3917319768945592,7.956482473405881,90.0
Brazil,2003,Developing,201,19.33374887739111,9.927518776709972,0.4348351012796653,13.966701809804773,0.3005131822105922,7.227219077906875,90.0
Brazil,2001,Developing,158,27.256448304765705,9.505673996482935,1.5160989192212526,1.127374537930864,0.8265910589845498,13.678822276582055,90.0
Canada,2013,Developed,125,,,,2.0557704638990355,,12.922788865254624,90.0
Germany,2012,Developed,79,20.844462168018026,,4.723536908362409,4.505022213991976,0.7120023821779605,13.366177598836428,90.0
Australia,2011,Developed,363,31.270739196234473,10.931670816759713,1.674391450684925,10.370415829089023,0.8945006954348744,6.14407835764888,90.0
Germany,2006,Developed,166,27.924137268739898,4.8529561872823725,2.854269681393808,13.435810751161084,0.43562374355298017,16.61594958547968,90.0
China,2001,Developing,241,34.187770356859104,9.975839835099466,4.547976955554722,7.439187318115478,0.732427343553992,10.060463158517628,90.0
Canada,2012,Developed,68,18.72117906951716,8.3486764275323,0.030919113204483373,9.497623627839715,0.35115407485988115,9.073802283594652,90.0
France,2013,Developed,222,22.51054433844294,5.140963881418608,4.053417851687959,3.638997939137856,,11.01069881422061,90.0
Germany,2016,Developed,277,28.22641594809701,2.0186440065616162,,12.269535674343594,0.4065556186195818,10.070858854719168,90.0
India,2008,Developing,399,23.04151850750082,1.4162834649072142,0.4566286716677853,14.542593558948576,,16.2265010408089,90.0
South Africa,2016,Developing,232,30.14521078921112,12.472774996683354,0.8072384301646052,4.7603850608043645,0.49580034161604025,17.080392677572597,90.0
China,2007,Developing,162,30.903089802872827,13.77596313122337,4.803731513856777,7.927563322407648,0.60120415572302,,90.0
USA,2001,Developed,232,19.742771389130066,9.746820701464493,2.6877007182017314,2.205625547089233,0.689629852317954,16.231165496979415,90.0
France,2023,Developed,195,26.735525891515053,1.5515117229072506,0.07098317235861851,8.827913190481556,0.4113277169330557,15.159800683929873,90.0
China,2012,Developing,368,26.65113944504795,6.0304082533236105,1.2881599938176458,8.038968185853527,0.7820645821014536,17.100499740481904,90.0
South Africa,2002,Developing,165,24.277773093664198,,2.249718371344298,3.0221107781710863,0.49671622141392946,8.194754058416542,90.0
Canada,2015,Developed,162,33.85972266368442,11.697313260151022,3.4645445551238385,7.188926983653051,0.7305417089432897,12.500468951572728,90.0
South Africa,2005,Developing,300,32.06760743784476,1.773279334366329,,5.677465129211885,0.4028839829545928,8.56907960162578,90.0
Brazil,2018,Developing,300,29.852559492463826,0.00046078268073623807,4.97710756462728,8.305632254272652,0.7472764784841276,,90.0
South Africa,2006,Developing,352,30.143552807494956,10.682055688209076,1.4375559969187952,9.199160696003188,0.3833222473268001,5.069214477423835,90.0
Brazil,2009,Developing,362,25.849174444823024,5.348942639793084,2.6911005093423763,1.1189381005009331,0.5764817225754892,12.342649117523148,88.62471728997943
Canada,2008,Developed,167,,3.817219974273904,2.666617739298025,11.654083761293775,0.4606839479302699,9.409644606534933,90.0
Japan,2001,Developed,350,,0.1934620468428816,2.0282262972361877,10.98220008606437,0.7864439121283187,9.194888192011664,90.0
Brazil,2014,Developing,210,30.39267804814888,8.104491101422495,0.845809469212101,6.1280094068913105,0.47032275292946846,13.38378221024392,90.0
USA,2004,Developed,247,32.648745364384865,12.767261031389726,4.887282815919213,1.7411030979634556,0.8731162491570075,16.06929784108192,90.0
South Africa,2021,Developing,309,22.659217018817248,14.364474694088818,4.26658593333293,11.569055556990705,0.8796831374142982,12.91954008811324,90.0
South Africa,2003,Developing,197,31.720205365733953,8.486174259199338,2.491665141471186,14.372452246693854,0.4276868548948108,16.091248722407393,90.0
USA,2019,Developed,289,21.319090250260366,7.716919916098412,3.016227113420149,4.362122344308199,0.6989998642550207,8.43976245445339,90.0
India,2003,Developing,96,23.870813188163094,1.2758457823386165,1.1363052677983116,5.52934459231853,0.3570164671179768,11.753524111944754,90.0
Australia,2017,Developed,247,23.705377722587325,,2.7189353519587343,3.5733804527454094,0.554499114741059,10.856975007871988,90.0
Japan,2003,Developed,96,34.634932962615395,5.699686184480919,,9.077105726827755,0.7636591241758268,5.151383693540251,90.0
France,2016,Developed,127,32.561132803714756,9.107029213253654,2.575835141932944,3.167779525064369,0.7286251104524455,12.238557860829623,90.0
Brazil,2011,Developing,173,29.919887647034415,5.830895218148201,4.951425852924706,5.986715208459312,0.7060554351142951,13.599816213900274,90.0
USA,2021,Developed,124,30.359964947461634,3.6044868517555013,3.056708281238631,10.758182195079682,0.4836515613805883,12.69488725744791,90.0
Canada,2016,Developed,186,27.55523750484371,1.4244791284256475,1.8548685629608452,8.841623762130878,0.5457162171323613,14.57163868418448,90.0
Brazil,2009,Developing,139,34.10054134084483,4.723776668833436,3.8607601380791907,6.410475900591093,0.366914994055186,12.427413869890003,90.0
Australia,2021,Developed,374,26.436398799000145,1.4496725143162843,,6.883494425305587,0.7673648332818406,5.86775331305984,90.0
Canada,2000,Developed,110,24.468801067788206,2.653454262359759,1.9225790685313326,8.869552356725213,0.6275277179143277,6.513791813101248,90.0
China,2021,Developing,187,20.771600727837047,14.81004237869319,1.7347947518879292,1.0821061904202582,0.7606976610246754,12.754169508071382,90.0
South Africa,2025,Developing,99,31.365496088437986,,2.1590354755388863,2.099138158350538,,8.574729495657323,90.0
China,2023,Developing,308,30.485546845285054,7.978076497575248,3.9088991296436317,13.337612948682162,0.510884848612793,6.035386677451956,90.0
Brazil,2017,Developing,156,24.534035654910294,13.104277931058231,2.420865160817037,2.0903058472780707,0.5172399692190744,10.584835664831107,90.0
Australia,2017,Developed,162,,,,10.895250346947073,0.3167325663356905,12.20619377508752,90.0
Japan,2013,Developed,399,32.26295457120618,8.740716740170223,2.8824445156993295,13.880534297526737,0.5216811173399053,9.273697848544884,90.0
Brazil,2014,Developing,303,18.194105718719253,12.187107315662574,,4.789570460224235,0.8221479727867218,14.365638128935114,90.0
USA,2011,Developed,167,29.962896253693867,,4.049893718417362,6.1868801188332,0.8832440222373299,13.36901790531618,90.0
Germany,2003,Developed,247,34.49437086534297,4.586159361709367,1.191448352765458,8.964899681826028,0.6368419051633528,9.326638694191736,90.0
Brazil,2002,Developing,386,25.44024257851946,6.040555814918403,,13.343925574940187,0.5960761018924932,14.813342875811287,90.0
South Africa,2019,Developing,100,,10.087608940104737,2.522514620274179,14.186678221645883,0.32003600215459066,13.43303555292946,90.0
South Africa,2011,Developing,294,,10.232875338826481,1.3042462298104445,11.353885473557753,0.8714828194304987,13.286789923332726,90.0
Brazil,2006,Developing,84,31.89117841426495,4.728591519741762,0.04543517475608161,2.212676651965716,0.3084566387268173,12.194560110231885,90.0
Canada,2010,Developed,351,27.289315373323404,1.9981488620494303,3.2414876364940075,10.368158177487912,0.9140875521366376,5.148065685151186,90.0
Germany,2000,Developed,118,,9.485943846982629,2.55546910736199,6.744252106217269,0.6179905616472589,14.054593385199558,90.0
USA,2005,Developed,398,18.878368268185337,1.9248879328314676,2.227589072465806,7.589813992874863,0.5222574208235723,,89.21023363712817
Brazil,2014,Developing,369,26.581525171176978,8.677387623439952,4.834842573091577,1.6880774648324786,0.900741982647729,17.253926232062522,90.0
Canada,2014,Developed,98,,10.401331920844635,2.8559959198145686,3.674869950849015,,15.63380202400367,90.0
South Africa,2018,Developing,123,32.66488800953604,10.509172445916775,4.317157888946922,12.067190505471068,0.6779261816649065,12.64002810390706,90.0
South Africa,2010,Developing,241,21.04734540243243,11.30208165989395,0.6972511810258009,7.355423662670037,0.6568061409245693,,90.0
Australia,2025,Developed,310,31.600059189982584,13.092891323484968,2.8460323156471383,5.223271382836084,0.44255826078739835,,90.0
Brazil,2022,Developing,119,27.396020287215272,7.499384879471826,4.339898133654515,6.376267035509414,0.5787768303776368,,90.0
Germany,2025,Developed,139,,10.953737842943568,2.91552878639949,12.961593186559522,0.7239716038634505,11.19538326654024,90.0
India,2001,Developing,309,20.23915548584459,9.287591030487551,3.5900708906350074,11.485986243669396,0.7726352779732528,8.848851630506312,90.0
Germany,2013,Developed,175,32.71002790145151,2.7995990969652382,1.8602178390610369,4.812415560535159,0.30046595815927685,11.694083440102276,90.0
South Africa,2001,Developing,280,20.67364453905516,0.3853446730411225,0.46224758518533304,2.6450257629732263,,7.1498155316714165,90.0
South Africa,2003,Developing,344,,4.268120785154006,2.2895014756353573,4.527975103017004,0.40694149205532804,17.710266566731498,90.0
China,2016,Developing,178,22.930774043361428,6.645505595064291,1.9723969541942876,13.890590314766271,0.45182728224453345,6.40301921454492,90.0
South Africa,2002,Developing,329,32.814038581244525,9.256589166429844,4.335300911894737,9.142243729896574,,17.11527381550684,90.0
USA,2012,Developed,362,29.435950901551266,12.74938995754808,1.2199765117623613,8.46872292242696,0.3245830887588229,,90.0
France,2008,Developed,149,31.54358375225333,2.9436857505924845,4.83367113767554,9.34951039569446,0.37998388033371117,11.829686263653475,90.0
Brazil,2006,Developing,375,22.257954279472482,1.8832468484771563,4.790690599022481,6.124395720451213,0.9411274499137052,14.423833533869097,90.0
Germany,2014,Developed,346,28.62285969331898,14.452199212114913,1.2381582153571935,12.299498284473179,0.5048908792952359,10.668627873643642,90.0
France,2022,Developed,231,27.719681713443727,1.6206683906461068,1.7402597773866024,8.326007490203498,0.374945708720382,13.190449508051696,90.0
Canada,2010,Developed,223,32.158116405400605,,4.477778704369425,2.634470638763138,0.36954431976350516,,90.0
India,2019,Developing,365,33.40348002818143,8.783455931899528,4.833111104480538,2.8069117476068817,0.7676489789854817,8.91506725721079,90.0
USA,2001,Developed,237,18.206665115115577,8.120616313611574,2.2171955141802204,8.516028051036656,0.8554696316212165,12.516987220203678,90.0
